image,correctAns,respModal,frameColor,repSwitch,sequence,target,set,block,list,exp_version,stimulus,baseline,baseline_condition,trial_no,psychopy_trial,Column1,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textboxInstrMain1.started,textboxInstrMain1_2.started,textboxInstrMain1_3.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,textboxInstrMain2.started,textboxInstrMain2_2.started,textboxInstrMain2_3.started,textboxInstrMain2_4.started,textboxInstrMain2_5.started,textboxInstrMain2_6.started,textboxInstrMain2_7.started,textboxInstrMain2_8.started,textboxInstrMain2_9.started,textboxInstrMain2_10.started,textboxInstrMain2_11.started,textboxInstrMain2_12.started,keyInstrMain2.started,keyInstrMain2.keys,keyInstrMain2.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micRespv2l3.started,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,keyResp.keys,keyResp.corr,keyResp.rt,subjResponse,micRespv2l3.clip,textBlankLoop.started,textBlankLoop.stopped,keyPause.keys,textboxPause.started,keyPause.started,keyPause.rt,textboxGoodbye.started,textboxGoodbye.stopped,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_728.png,pulpo,type,gold,repeat,1,T,4,1,3,2,Stim8_Set4,0,None,304,303,100,0,303,303,303,,,,,,,,,,,,,,,,,,,,,,,1459.4576619998552,1460.7703907000832,1460.7703907000832,1460.7703907000832,1460.7703907000832,1460.7703907000832,1460.7703907000832,1460.7703907000832,1460.7703907000832,1463.7984850998037,1463.7984850998037,1463.7984850998037,1463.7984850998037,1463.7984850998037,1463.7984850998037,"['p', 'u', 'l', 'p', 'o']",0,"[0.6894184006378055, 0.781434700358659, 0.9568309006281197, 1.1601208006031811, 1.2647985005751252]",pulpo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h45.34.973.wav,1463.7984850998037,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_320.png,iglesia,speak,darkblue,filler,1,F,4,1,3,2,Stim8_Set3,0,None,305,304,101,0,304,304,304,,,,,,,,,,,,,,,,,,,,,,,1464.2986499997787,1465.298691299744,1465.298691299744,1465.298691299744,1465.298691299744,1465.298691299744,1465.298691299744,1465.298691299744,1465.298691299744,1468.3199109998532,1468.3199109998532,1468.3199109998532,1468.3199109998532,1468.3199109998532,1468.3199109998532,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h45.39.502.wav,1468.3199109998532,1468.8199851997197,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_464.png,goma,type,gold,filler,1,F,4,1,3,2,Stim6_Set3,0,None,306,305,102,0,305,305,305,,,,,,,,,,,,,,,,,,,,,,,1468.8199851997197,1469.8548659998924,1469.8548659998924,1469.8548659998924,1469.8548659998924,1469.8548659998924,1469.8548659998924,1469.8548659998924,1469.8548659998924,1472.8760644998401,1472.8760644998401,1472.8760644998401,1472.8760644998401,1472.8760644998401,1472.8760644998401,"['g', 'o', 'm', 'a']",0,"[0.7181613999418914, 0.8497462002560496, 0.9650639002211392, 1.1105598001740873]",goma,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h45.44.058.wav,1472.8760644998401,1473.3761606998742,space,1473.3761606998742,1473.3761606998742,6.103073500562459,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_646.png,tronco,speak,darkblue,filler,2,F,1,3,3,2,Extra4,0,None,307,306,1,0,306,306,306,,,,,,,,,,,,,,,,,,,,,,,1479.4880808000453,1480.613206899725,1480.613206899725,1480.613206899725,1480.613206899725,1480.613206899725,1480.613206899725,1480.613206899725,1480.613206899725,1483.6414017998613,1483.6414017998613,1483.6414017998613,1483.6414017998613,1483.6414017998613,1483.6414017998613,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h45.54.817.wav,1483.6414017998613,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_340.png,espejo,type,gold,filler,1,F,1,3,3,2,Extra1,0,None,308,307,2,0,307,307,307,,,,,,,,,,,,,,,,,,,,,,,1484.1415387000889,1485.2110653999262,1485.2110653999262,1485.2110653999262,1485.2110653999262,1485.2110653999262,1485.2110653999262,1485.2110653999262,1485.2110653999262,1488.2322660000063,1488.2322660000063,1488.2322660000063,1488.2322660000063,1488.2322660000063,1488.2322660000063,"['e', 's', 'p', 'e', 'j', 'o']",0,"[0.8351659001782537, 0.9776492002420127, 1.0933601004071534, 1.22231090022251, 1.384956800378859, 1.4848057003691792]",espejo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h45.59.414.wav,1488.2322660000063,1488.732339200098,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_338.png,regalo,speak,darkblue,filler,2,F,1,3,3,2,Stim6_Set4,0,None,309,308,3,0,308,308,308,,,,,,,,,,,,,,,,,,,,,,,1488.732339200098,1489.8367063999176,1489.8367063999176,1489.8367063999176,1489.8367063999176,1489.8367063999176,1489.8367063999176,1489.8367063999176,1489.8367063999176,1492.8648781999946,1492.8648781999946,1492.8648781999946,1492.8648781999946,1492.8648781999946,1492.8648781999946,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.04.040.wav,1492.8648781999946,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_142.png,vaso,speak,darkblue,nontarget,2,NT,1,3,3,2,Stim7_Set1,1,repeat,310,309,4,0,309,309,309,,,,,,,,,,,,,,,,,,,,,,,1493.3648804998957,1494.490078299772,1494.490078299772,1494.490078299772,1494.490078299772,1494.490078299772,1494.490078299772,1494.490078299772,1494.490078299772,1497.5182249001227,1497.5182249001227,1497.5182249001227,1497.5182249001227,1497.5182249001227,1497.5182249001227,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.08.694.wav,1497.5182249001227,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_142.png,vaso,speak,darkblue,repeat,2,T,1,3,3,2,Stim7_Set1,0,None,311,310,5,0,310,310,310,,,,,,,,,,,,,,,,,,,,,,,1498.0182945998386,1499.3101225998253,1499.3101225998253,1499.3101225998253,1499.3101225998253,1499.3101225998253,1499.3101225998253,1499.3101225998253,1499.3101225998253,1502.3313517998904,1502.3313517998904,1502.3313517998904,1502.3313517998904,1502.3313517998904,1502.3313517998904,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.13.513.wav,1502.3313517998904,1502.8314338000491,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_498.png,taza,type,gold,filler,1,F,1,3,3,2,Stim4_Set4,0,None,312,311,6,0,311,311,311,,,,,,,,,,,,,,,,,,,,,,,1502.8314338000491,1504.046845300123,1504.046845300123,1504.046845300123,1504.046845300123,1504.046845300123,1504.046845300123,1504.046845300123,1504.046845300123,1507.0750484000891,1507.0750484000891,1507.0750484000891,1507.0750484000891,1507.0750484000891,1507.0750484000891,"['t', 'a', 'z', 'a']",0,"[0.7410237002186477, 0.8826925000175834, 1.1036114003509283, 1.3279846999794245]",taza,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.18.250.wav,1507.0750484000891,1507.5751120001078,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_16.png,cazador,speak,darkblue,nontarget,2,NT,1,3,3,2,Stim6_Set1,1,switch,313,312,7,0,312,312,312,,,,,,,,,,,,,,,,,,,,,,,1507.5751120001078,1508.6724935998209,1508.6724935998209,1508.6724935998209,1508.6724935998209,1508.6724935998209,1508.6724935998209,1508.6724935998209,1508.6724935998209,1511.6936973999254,1511.6936973999254,1511.6936973999254,1511.6936973999254,1511.6936973999254,1511.6936973999254,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.22.876.wav,1511.6936973999254,1512.1937556997873,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_16.png,cazador,speak,darkblue,repeat,2,T,1,3,3,2,Stim6_Set1,0,None,314,313,8,0,313,313,313,,,,,,,,,,,,,,,,,,,,,,,1512.1937556997873,1513.2078587999567,1513.2078587999567,1513.2078587999567,1513.2078587999567,1513.2078587999567,1513.2078587999567,1513.2078587999567,1513.2078587999567,1516.2291004001163,1516.2291004001163,1516.2291004001163,1516.2291004001163,1516.2291004001163,1516.2291004001163,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.27.411.wav,1516.2291004001163,1516.7291606999934,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_719.png,baño,type,gold,filler,1,F,1,3,3,2,Stim2_Set4,0,None,315,314,9,0,314,314,314,,,,,,,,,,,,,,,,,,,,,,,1516.7291606999934,1517.7709433999844,1517.7709433999844,1517.7709433999844,1517.7709433999844,1517.7709433999844,1517.7709433999844,1517.7709433999844,1517.7709433999844,1520.7921850997955,1520.7921850997955,1520.7921850997955,1520.7921850997955,1520.7921850997955,1520.7921850997955,"['b', 'a', 'ñ', 'o']",0,"[0.7861176002770662, 0.9784082002006471, 1.189314499963075, 1.289916300214827]",baño,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.31.973.wav,1520.7921850997955,1521.2922642999329,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_169.png,espalda,speak,darkblue,nontarget,2,NT,1,3,3,2,Stim8_Set1,0,None,316,315,10,0,315,315,315,,,,,,,,,,,,,,,,,,,,,,,1521.2922642999329,1522.3548383000307,1522.3548383000307,1522.3548383000307,1522.3548383000307,1522.3548383000307,1522.3548383000307,1522.3548383000307,1522.3548383000307,1525.376063299831,1525.376063299831,1525.376063299831,1525.376063299831,1525.376063299831,1525.376063299831,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.36.558.wav,1525.376063299831,1525.8761305999942,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_169.png,espalda,type,gold,switch,1,T,1,3,3,2,Stim8_Set1,0,None,317,316,11,0,316,316,316,,,,,,,,,,,,,,,,,,,,,,,1525.8761305999942,1527.0638513998128,1527.0638513998128,1527.0638513998128,1527.0638513998128,1527.0638513998128,1527.0638513998128,1527.0638513998128,1527.0638513998128,1530.0919650997967,1530.0919650997967,1530.0919650997967,1530.0919650997967,1530.0919650997967,1530.0919650997967,"['e', 's', 'p', 'a', 'l', 'd', 'a']",0,"[0.8210615003481507, 0.9147653002291918, 1.0659503005445004, 1.161651000380516, 1.3191388002596796, 1.585247800219804, 1.6619916004128754]",espalda,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.41.267.wav,1530.0919650997967,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_687.png,camisa,type,gold,filler,1,F,1,3,3,2,Stim5_Set4,0,None,318,317,12,0,317,317,317,,,,,,,,,,,,,,,,,,,,,,,1530.5920959999785,1531.710245499853,1531.710245499853,1531.710245499853,1531.710245499853,1531.710245499853,1531.710245499853,1531.710245499853,1531.710245499853,1534.7314530001022,1534.7314530001022,1534.7314530001022,1534.7314530001022,1534.7314530001022,1534.7314530001022,"['c', 'a', 'm', 'i', 's', 'a']",0,"[0.7534683002158999, 0.8763438002206385, 0.9739550999365747, 1.0686409999616444, 1.145675000268966, 1.2781921001151204]",camisa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.45.913.wav,1534.7314530001022,1535.2315287999809,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_178.png,puente,type,gold,nontarget,1,NT,1,3,3,2,Stim1_Set1,1,repeat,319,318,13,0,318,318,318,,,,,,,,,,,,,,,,,,,,,,,1535.2315287999809,1536.3288759998977,1536.3288759998977,1536.3288759998977,1536.3288759998977,1536.3288759998977,1536.3288759998977,1536.3288759998977,1536.3288759998977,1539.3500916999765,1539.3500916999765,1539.3500916999765,1539.3500916999765,1539.3500916999765,1539.3500916999765,"['p', 'u', 'e', 's', 'n', 'backspace', 'backspace', 'n', 't', 'e']",0,"[1.253681500442326, 1.3391436003148556, 1.4567554001696408, 1.5804578000679612, 1.6043827002868056, 1.959270500112325, 2.0817966000176966, 2.3129446003586054, 2.5043239002116024, 2.63290260033682]",puente,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.50.532.wav,1539.3500916999765,1539.8501887000166,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_178.png,puente,speak,darkblue,switch,2,T,1,3,3,2,Stim1_Set1,0,None,320,319,14,0,319,319,319,,,,,,,,,,,,,,,,,,,,,,,1539.8501887000166,1541.0169961997308,1541.0169961997308,1541.0169961997308,1541.0169961997308,1541.0169961997308,1541.0169961997308,1541.0169961997308,1541.0169961997308,1544.0452101998962,1544.0452101998962,1544.0452101998962,1544.0452101998962,1544.0452101998962,1544.0452101998962,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.55.220.wav,1544.0452101998962,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_128.png,muñeca,speak,darkblue,nontarget,2,NT,1,3,3,2,Stim4_Set1,1,repeat,321,320,15,0,320,320,320,,,,,,,,,,,,,,,,,,,,,,,1544.5452380999923,1545.6426715999842,1545.6426715999842,1545.6426715999842,1545.6426715999842,1545.6426715999842,1545.6426715999842,1545.6426715999842,1545.6426715999842,1548.6708416999318,1548.6708416999318,1548.6708416999318,1548.6708416999318,1548.6708416999318,1548.6708416999318,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h46.59.846.wav,1548.6708416999318,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_128.png,muñeca,type,gold,switch,1,T,1,3,3,2,Stim4_Set1,0,None,322,321,16,0,321,321,321,,,,,,,,,,,,,,,,,,,,,,,1549.1709076999687,1550.1849110997282,1550.1849110997282,1550.1849110997282,1550.1849110997282,1550.1849110997282,1550.1849110997282,1550.1849110997282,1550.1849110997282,1553.206080999691,1553.206080999691,1553.206080999691,1553.206080999691,1553.206080999691,1553.206080999691,"['m', 'u', 'ñ', 'e', 'c', 'a']",0,"[0.7324625002220273, 1.285603600088507, 1.4628786002285779, 1.6801324002444744, 1.9630677001550794, 2.10658450005576]",muñeca,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.04.388.wav,1553.206080999691,1553.706185899675,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_319.png,vaca,speak,darkblue,filler,2,F,1,3,3,2,Stim1_Set4,1,switch,323,322,17,0,322,322,322,,,,,,,,,,,,,,,,,,,,,,,1553.706185899675,1554.7202703999355,1554.7202703999355,1554.7202703999355,1554.7202703999355,1554.7202703999355,1554.7202703999355,1554.7202703999355,1554.7202703999355,1557.7413993999362,1557.7413993999362,1557.7413993999362,1557.7413993999362,1557.7413993999362,1557.7413993999362,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.08.924.wav,1557.7413993999362,1558.2415006998926,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_728.png,pulpo,speak,darkblue,filler,2,F,1,3,3,2,Stim8_Set4,0,None,324,323,18,0,323,323,323,,,,,,,,,,,,,,,,,,,,,,,1558.2415006998926,1559.3249556999654,1559.3249556999654,1559.3249556999654,1559.3249556999654,1559.3249556999654,1559.3249556999654,1559.3249556999654,1559.3249556999654,1562.3462677998468,1562.3462677998468,1562.3462677998468,1562.3462677998468,1562.3462677998468,1562.3462677998468,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.13.528.wav,1562.3462677998468,1562.8463467000984,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_381.png,fresa,type,gold,nontarget,1,NT,1,3,3,2,Stim2_Set1,1,switch,325,324,19,0,324,324,324,,,,,,,,,,,,,,,,,,,,,,,1562.8463467000984,1563.936718400102,1563.936718400102,1563.936718400102,1563.936718400102,1563.936718400102,1563.936718400102,1563.936718400102,1563.936718400102,1566.95792610012,1566.95792610012,1566.95792610012,1566.95792610012,1566.95792610012,1566.95792610012,"['f', 'r', 'e', 's', 'a']",0,"[0.9696136000566185, 1.303925100248307, 1.4414480002596974, 1.5999289001338184, 1.7424605004489422]",fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.18.140.wav,1566.95792610012,1567.4579632999375,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_381.png,fresa,type,gold,repeat,1,T,1,3,3,2,Stim2_Set1,0,None,326,325,20,0,325,325,325,,,,,,,,,,,,,,,,,,,,,,,1567.4579632999375,1568.6526048998348,1568.6526048998348,1568.6526048998348,1568.6526048998348,1568.6526048998348,1568.6526048998348,1568.6526048998348,1568.6526048998348,1571.6738024996594,1571.6738024996594,1571.6738024996594,1571.6738024996594,1571.6738024996594,1571.6738024996594,"['f', 'r', 'e', 's', 'a']",0,"[0.9687943002209067, 1.1870560999959707, 1.2946864999830723, 1.4345471998676658, 1.5541337002068758]",fresa,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.22.856.wav,1571.6738024996594,1572.1739268996753,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_8.png,pierna,speak,darkblue,filler,2,F,1,3,3,2,Stim3_Set4,0,None,327,326,21,0,326,326,326,,,,,,,,,,,,,,,,,,,,,,,1572.1739268996753,1573.2921434999444,1573.2921434999444,1573.2921434999444,1573.2921434999444,1573.2921434999444,1573.2921434999444,1573.2921434999444,1573.2921434999444,1576.3133259997703,1576.3133259997703,1576.3133259997703,1576.3133259997703,1576.3133259997703,1576.3133259997703,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.27.495.wav,1576.3133259997703,1576.8133815000765,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_48.png,bombero,speak,darkblue,filler,2,F,1,3,3,2,Stim7_Set4,0,None,328,327,22,0,327,327,327,,,,,,,,,,,,,,,,,,,,,,,1576.8133815000765,1577.848263999913,1577.848263999913,1577.848263999913,1577.848263999913,1577.848263999913,1577.848263999913,1577.848263999913,1577.848263999913,1580.869468699675,1580.869468699675,1580.869468699675,1580.869468699675,1580.869468699675,1580.869468699675,None,0,,,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.32.051.wav,1580.869468699675,1581.3695288999006,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_135.png,traje,type,gold,nontarget,1,NT,1,3,3,2,Stim3_Set1,1,switch,329,328,23,0,328,328,328,,,,,,,,,,,,,,,,,,,,,,,1581.3695288999006,1582.5641572000459,1582.5641572000459,1582.5641572000459,1582.5641572000459,1582.5641572000459,1582.5641572000459,1582.5641572000459,1582.5641572000459,1585.5853932998143,1585.5853932998143,1585.5853932998143,1585.5853932998143,1585.5853932998143,1585.5853932998143,"['t', 'r', 'a', 'j', 'e']",0,"[0.8764315005391836, 1.0861157006584108, 1.2269741003401577, 1.3586095003411174, 1.4502229006029665]",traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.36.767.wav,1585.5853932998143,1586.085445099976,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_135.png,traje,type,gold,repeat,1,T,1,3,3,2,Stim3_Set1,0,None,330,329,24,0,329,329,329,,,,,,,,,,,,,,,,,,,,,,,1586.085445099976,1587.2244703997858,1587.2244703997858,1587.2244703997858,1587.2244703997858,1587.2244703997858,1587.2244703997858,1587.2244703997858,1587.2244703997858,1590.2527346001007,1590.2527346001007,1590.2527346001007,1590.2527346001007,1590.2527346001007,1590.2527346001007,"['t', 'r', 'a', 'j', 'e']",0,"[1.0104113002307713, 1.231710100080818, 1.3708068002015352, 1.560165900271386, 1.6359021002426744]",traje,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.41.428.wav,1590.2527346001007,,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
REPSWITCH1/PICTURE_19.png,pavo,type,gold,nontarget,1,NT,1,3,3,2,Stim5_Set1,1,repeat,331,330,25,0,330,330,330,,,,,,,,,,,,,,,,,,,,,,,1590.752709900029,1591.9890692997724,1591.9890692997724,1591.9890692997724,1591.9890692997724,1591.9890692997724,1591.9890692997724,1591.9890692997724,1591.9890692997724,1595.0101985000074,1595.0101985000074,1595.0101985000074,1595.0101985000074,1595.0101985000074,1595.0101985000074,"['p', 'a', 'v', 'o']",0,"[0.8263259003870189, 0.962180900387466, 1.3080208003520966, 1.5549397002905607]",pavo,C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/300203_REPSWITCH1_version2_list3_2023-12-05_11h21.18.227_micRespv2l3_recorded\recording_micRespv2l3_2023-12-05_11h47.46.192.wav,1595.0101985000074,1595.5102983000688,None,,,,,,300203,001,2023-12-05_11h21.18.227,REPSWITCH1_version2_list3,2022.2.4,144.0297511997384,
